week_start,category,revenue,revenue_winsor,profit,n_orders,avg_basket,avg_margin,avg_unit_price,total_quantity,n_anomalies,lag_1,lag_2,lag_4,lag_8,lag_12,lag_52,ma_4,ma_8,ma_12,std_4,wow_change,mom_change,yoy_change,rolling_sum_4,category_encoded,cat_Clothing & Apparel,cat_Electronics,cat_Home & Furniture,category_target_enc,revenue_robust,profit_robust,n_orders_robust,avg_basket_robust,avg_unit_price_robust,total_quantity_robust,lag_1_robust,lag_4_robust,ma_4_robust,ma_8_robust,revenue_std,profit_std,n_orders_std,avg_basket_std,avg_unit_price_std,total_quantity_std,lag_1_std,lag_4_std,ma_4_std,ma_8_std
2024-12-02,Clothing & Apparel,420897.9,420897.9,138405.81,926,454.5333693304536,0.3293623221756151,251.67491360691145,1672,0,583406.08,560259.16,569853.42,348450.33,229388.67,415490.71,569963.2975,475303.65125,398107.615,9798.957641763647,-0.27855071376698703,-0.26139269287881084,0.01301398531870901,2279853.19,1,True,False,False,239722.78405660376,0.773950133628331,2.838526409415684,2.7168894289185905,-0.304431095559818,-0.3688126188550755,2.74798927613941,1.5112594700457365,1.5287981428586144,1.4498121624610194,0.9637805436556142,0.5083966296050704,1.6307925082137447,1.8685777268817514,-0.6440497414358068,-0.6807838995470635,1.9673027068815068,1.2104440684220907,1.2216713006430038,1.218166531436309,0.888725550738569
2024-12-09,Clothing & Apparel,395760.31,395760.31,127377.61,899,440.22281423804225,0.3239365226367112,251.8932146829811,1585,0,420897.9,583406.08,566334.53,364739.96,200584.32,400515.86,532724.4175,484359.59750000003,414066.7175,75192.20402130719,-0.0597237239720132,-0.3011898638778039,-0.011873562260430792,2130897.67,1,True,False,False,239722.78405660376,0.6549983530767934,2.4584790835608215,2.5856622114216283,-0.3295938092945843,-0.36814905595846686,2.514745308310992,0.7451611274160715,1.51184021606009,1.2698789262707186,1.0060580114135982,0.3994795026113427,1.3773356270235384,1.7615208588739637,-0.6914335030266223,-0.6795596412321068,1.7705907241565912,0.5054687577614542,1.2060877736721594,1.0503365578546966,0.9324564187610025
2024-12-16,Clothing & Apparel,431531.0,431531.0,141235.95,935,461.53048128342243,0.32784286445945166,256.8662245989305,1684,0,395760.31,420897.9,560259.16,376120.8,205738.41,411861.63,490080.8625,488237.14125,430331.3833333333,95424.03363514262,0.09038473312293505,-0.22976538214921827,0.04775722856241793,1960323.45,1,True,False,False,239722.78405660376,0.8242662609015721,2.9360570253634255,2.760631834750911,-0.2921278463912353,-0.3530327545452841,2.780160857908847,0.6266571478828317,1.4825623245278308,1.063831030796712,1.0241602313633682,0.554468138569812,1.6958365278843757,1.904263349551014,-0.6208815636493604,-0.6516704120556965,1.994435394153909,0.39641959900827795,1.1791827859479453,0.8581485353074007,0.9511809506101684
2024-12-23,Clothing & Apparel,428065.42,428065.42,137144.05,962,444.97444906444906,0.32223951050062566,249.12341995841996,1713,0,431531.0,395760.31,583406.08,433264.93,339150.77,420515.27,457898.8225,495163.41625,449147.43249999994,85005.09151442345,-0.00803089465183271,-0.26626506874936917,0.017954520414918518,1831595.29,1,True,False,False,239722.78405660376,0.8078670391924185,2.7950443802658103,2.8918590522478738,-0.32123885547644604,-0.37656831363475407,2.8579088471849867,0.7952878366501266,1.5941099361244704,0.9083317621719387,1.056495379995178,0.5394523388464924,1.6017939631737057,2.0113202175588016,-0.6757003375185653,-0.6950929784163239,2.0600060550622143,0.5515961156322124,1.2816897276573984,0.7131089712012193,0.9846277058746534
2024-12-30,Clothing & Apparel,112544.8,112544.8,36415.24,257,437.91750972762645,0.32566511370650897,241.92459143968873,459,0,428065.42,431531.0,420897.9,569853.42,348450.33,166014.62,419063.6575,494513.47750000004,456556.98666666663,16154.223466051286,-0.7370850464865861,-0.7326078367223976,-0.32207898316425376,1676254.63,1,True,False,False,239722.78405660376,-0.6851853795050401,-0.6762124773394689,-0.534629404617254,-0.33364730107687157,-0.39845036566162645,-0.5040214477211796,0.7789503507817197,0.8109647339154138,0.7206854925624793,1.0534611565369956,-0.8276476670681422,-0.7132175553516067,-0.7840535582000996,-0.699066610101113,-0.7354648621957358,-0.7753597649038106,0.5365621134230971,0.562016590386031,0.5380847836857093,0.9814891729246689
2022-12-26,Electronics,61374.770000000004,61374.770000000004,8508.84,60,1022.9128333333334,0.1409968813405666,600.751,101,0,,,,,,,,,,,,,,,2,False,True,False,473181.2506603774,,,,,,,,,,,,,,,,,,,,
2023-01-02,Electronics,340035.51,339869.1194,48830.14,333,1021.1276576576577,0.14268552061738873,561.3052552552552,613,0,61374.770000000004,,,,,,61374.770000000004,61374.770000000004,61374.770000000004,,4.540314204028789,,,61374.770000000004,2,False,True,False,473181.2506603774,,,,,,,,,,,,,,,,,,,,
2023-01-09,Electronics,340559.08,340559.08,47489.37,326,1044.659754601227,0.1398986285714903,580.3954294478527,592,0,340035.51,61374.770000000004,,,,,200705.14,200705.14,200705.14,197042.8989044614,0.0015397509513050966,,,401410.28,2,False,True,False,473181.2506603774,,,,,,,,,,,,,,,,,,,,
2023-01-16,Electronics,369824.15,369678.1594,51323.14,346,1068.8559248554914,0.1394296629128129,590.123612716763,635,0,340559.08,340035.51,,,,,247323.12000000002,247323.12000000002,247323.12000000002,161036.20767447952,0.08593243204673917,,,741969.3600000001,2,False,True,False,473181.2506603774,,,,,,,,,,,,,,,,,,,,
2023-01-23,Electronics,331187.01,331187.01,46521.39,328,1009.7164939024391,0.13922232047671929,562.6865243902439,600,0,369824.15,340559.08,61374.770000000004,,,,277948.3775,277948.3775,277948.3775,145051.9414182978,-0.10447435625823787,4.396142584322515,,1111793.51,2,False,True,False,473181.2506603774,0.34943568732050595,-0.32794029491730387,-0.18955042527339003,0.6717654211906756,0.5765595664128857,-0.1260053619302949,0.504388538449277,-0.9216176772757217,0.03883552805494282,0.04243218397054041,0.11969379855204075,-0.48095179486119094,-0.5025336460314727,1.1942203077751425,1.063406085243043,-0.45655068945308536,0.2839061707405811,-1.030144117393244,-0.09790034031269933,-0.06429660637642802
2023-01-30,Electronics,277785.31,277785.31,37904.26,268,1036.5123507462686,0.14011758110814113,596.1968283582089,469,0,331187.01,369824.15,340035.51,,,,345401.4375,288596.104,288596.104,16840.03601642512,-0.1612433410356282,-0.1830697035142006,,1381605.75,2,False,True,False,473181.2506603774,0.09673734593300458,-0.6248987480686533,-0.48116646415552855,0.7188814464381245,0.6784197806068134,-0.4772117962466488,0.32224479086715313,0.4212797791786268,0.36475959926058926,0.09214083962864786,-0.11168716281223255,-0.6789959810938092,-0.7404377971598898,1.282944224081012,1.251335842659447,-0.7527491921768089,0.11629473250689637,0.20391467884803402,0.20610035137832172,-0.012879083628822667
2023-02-06,Electronics,229419.96,229419.96,32171.22,239,959.916150627615,0.13975499699154523,574.9069456066946,410,0,277785.31,331187.01,340559.08,,,,329838.8875,286794.305,286794.305,38406.31939865491,-0.17411053881862937,-0.3263431414014861,,1319355.55,2,False,True,False,473181.2506603774,-0.13212884607260553,-0.8224673921827391,-0.6221142162818954,0.5841998604122541,0.6137055954025858,-0.6353887399463807,0.0704977473422881,0.4238029219122455,0.28956346057775667,0.08372918423384387,-0.3212464311448803,-0.8107562355450071,-0.8554248035386247,1.0293261036274388,1.131939656198691,-0.8861515712661194,-0.11536671399571127,0.20623332683536102,0.13596230331236153,-0.021579912023420578
2023-02-13,Electronics,249946.34,249946.34,35402.79,240,1041.4430833333333,0.13934828382900066,585.138375,429,0,229419.96,277785.31,369824.15,,,,302054.1075,278597.97000000003,278597.97000000003,61390.00619990762,0.08947076793143904,-0.32414813905473727,,1208216.43,2,False,True,False,473181.2506603774,-0.03499744050518761,-0.7111029322697163,-0.6172539489671932,0.7275513136647834,0.6448057486721123,-0.5844504021447721,-0.15750686433758967,0.5648345866740575,0.15531115808542745,0.04546479096890674,-0.2323089340665402,-0.7364863045002459,-0.8514597343531511,1.299270401218434,1.1893187252081836,-0.8431914830848161,-0.3251800147259295,0.33583470898957746,0.010740521847104709,-0.06115974545635975
2023-02-20,Electronics,228029.72,227815.05880000003,32512.48,234,974.485982905983,0.14316777129011315,574.0243162393162,403,0,249946.34,229419.96,331187.01,61374.770000000004,,,272084.655,275016.51625,275016.51625,44105.80847786115,-0.08768530077295789,-0.31147746404667265,,1088338.62,2,False,True,False,473181.2506603774,-0.1387075007246214,-0.8107070912794884,-0.6464155528554071,0.6098184696427613,0.6110226947490746,-0.6541554959785523,-0.060741115695356965,0.378637862188683,0.010502813280844464,0.028744860079041184,-0.32727011705239006,-0.8029131881506029,-0.8752501494659928,1.0775683594056544,1.126989766067626,-0.9019789721750207,-0.236134705639099,0.16472878829688947,-0.12432724660700525,-0.07845446838713037
2023-02-27,Electronics,273739.41,273489.2194,38451.96,274,999.0489416058393,0.14180576647279317,570.0571167883212,476,0,228029.72,249946.34,277785.31,340035.51,,,246295.33250000002,295848.385,269795.76111111115,23261.981398335163,0.20045496701044052,-0.014564845059661491,,985181.3300000001,2,False,True,False,473181.2506603774,0.07759203371598344,-0.6060242336083871,-0.4520048602673147,0.6530083175733372,0.5989637236870783,-0.4584450402144772,-0.16406075325479655,0.12128906199408726,-0.11410770821121806,0.12599793944848606,-0.12921739558728876,-0.6664084025381178,-0.716647382047048,1.1588989137750116,1.104741241221038,-0.7369217912679076,-0.33121100267923026,-0.07176250078544724,-0.24055580433652582,0.022141943938848926
2023-03-06,Electronics,314742.42,314742.42,43283.31,320,983.5700625,0.13669977411270479,572.49171875,558,0,273739.41,228029.72,229419.96,340559.08,,,245283.85749999998,287561.3725,270190.126,21454.0261637334,0.14978847948857643,0.3719051297890559,,981135.4299999999,2,False,True,False,473181.2506603774,0.2716194264561983,-0.4395290986118428,-0.2284325637910085,0.6257913017860298,0.6063641064926366,-0.2386058981233244,0.051424508786263534,-0.11178900094195579,-0.11899501873386512,0.08731022045073258,0.04844203983572048,-0.5553713427334079,-0.5342541995152617,1.1076467077978247,1.1183947776527334,-0.5515150949064929,-0.13291819730813215,-0.28595013841530537,-0.2451143684643532,-0.017875768173538722
2023-03-13,Electronics,306233.96,306165.8494,43570.0,304,1007.348552631579,0.13980287722144297,551.3084210526316,556,0,314742.42,273739.41,249946.34,369824.15,,,266614.4725,284334.29,274240.33454545453,37119.95793579458,-0.027033089470430927,0.2251988166740111,,1066457.89,2,False,True,False,473181.2506603774,0.2313571552221011,-0.42964935687254435,-0.30619684082624543,0.6676017931584557,0.541973904516241,-0.24396782841823056,0.24472147392258833,-0.012870066426044383,-0.015928369391044677,0.07224466323785661,0.011576253642969018,-0.5487824566714558,-0.5976953064828395,1.186379803761501,0.9995963328116595,-0.5560372094518933,0.04495660082677529,-0.19504834940121227,-0.14898052792109442,-0.03345924393732269
2023-03-20,Electronics,343653.15,343585.1594,48521.58,339,1013.7261061946904,0.14182505675819781,569.6870206489675,599,0,306233.96,314742.42,228029.72,331187.01,61374.770000000004,,280686.37749999994,276385.51625,276906.47000000003,39300.02942693759,0.12219151004676299,0.507054212056218,,1122745.5099999998,2,False,True,False,473181.2506603774,0.4084258112585901,-0.25901092650707935,-0.13608748481166463,0.6788156526908374,0.5978387541235987,-0.128686327077748,0.20461077239155911,-0.11848872390924958,0.05206517407783698,0.03513600372796465,0.17370757447493504,-0.43498219699500795,-0.45891788499126285,1.2074965581861687,1.1026656981953473,-0.45881174672578556,0.008046125109530936,-0.2921068646943157,-0.08556059036139989,-0.07184361219717547
2023-03-27,Electronics,330741.25,330654.9794,46111.25,324,1020.8063271604939,0.139079351999983,566.8947839506172,580,0,343653.15,306233.96,273739.41,277785.31,340035.51,,309592.235,277943.78375,300429.66833333333,28771.35964593798,-0.03757247678364073,0.2082339550596679,,1238368.94,2,False,True,False,473181.2506603774,0.3473263385047024,-0.3420742977669179,-0.20899149453219928,0.6912650351355393,0.5893512802873123,-0.17962466487935658,0.38101284299221777,0.10179141471493097,0.19173437156258094,0.04241073815889889,0.11776239229834956,-0.49037788481706324,-0.5183939227733672,1.2309399187048553,1.087006503761546,-0.501771834907089,0.1703739851281429,-0.08967990990347592,0.044713717044700015,-0.0643187894448156
2023-04-03,Electronics,361914.31,361741.8582,50187.94,359,1008.1178551532033,0.1374918831439204,578.7598885793872,625,0,330741.25,343653.15,314742.42,229419.96,340559.08,,323842.695,284563.27625,299655.14666666667,16662.600254971523,0.09425210795448113,0.14987458633634465,,1295370.78,2,False,True,False,473181.2506603774,0.4948381322860439,-0.20158581072104814,-0.038882138517618466,0.668954482764279,0.6254172646506664,-0.058981233243967826,0.32014338281981297,0.29938953289968934,0.2605906686639018,0.07331368005113521,0.25283023829325557,-0.3966848856894357,-0.3796165012817905,1.1889270457825454,1.1535474171694524,-0.4000242576355809,0.11436098495966465,0.09190334851631116,0.10893837485733646,-0.03235347683124002
2023-04-10,Electronics,352939.9,352939.9,49684.19,335,1053.5519402985076,0.14095197373646678,600.3074626865672,600,0,361914.31,330741.25,306233.96,249946.34,369824.15,,335635.66750000004,301125.07,301434.7491666667,23404.15065652892,-0.02479705762394413,0.1525171800018521,,1342542.6700000002,2,False,True,False,473181.2506603774,0.4523709725901653,-0.21894574619550336,-0.15552855407047386,0.7488427100852818,0.6909147461421832,-0.1260053619302949,0.4670998597226686,0.2583863069255406,0.31757271823757927,0.15063201674952312,0.2139455658300729,-0.40826237829018347,-0.47477816173315734,1.33936410742829,1.2743887673029959,-0.45655068945308536,0.24959256319617354,0.05422333695290607,0.1620875099313153,0.04762288308763793
2023-04-17,Electronics,353420.82,353420.82,48575.03,329,1074.227416413374,0.1383481271091485,576.9667477203648,621,0,352939.9,361914.31,343653.15,228029.72,331187.01,,347312.1525,313999.265,300027.72833333333,13327.63613121388,0.0013626115947784623,0.02842304806459639,,1389248.61,2,False,True,False,473181.2506603774,0.45464669951159425,-0.2571689641227427,-0.18469015795868773,0.7851970711459691,0.6199667109298015,-0.06970509383378017,0.4247925701629734,0.4387135933369023,0.37399191595183656,0.21073488717264394,0.2160293146983543,-0.4337537761920106,-0.49856857684599903,1.4078227957654699,1.1434912706489173,-0.40906848672638163,0.21066075386973895,0.21993552363454508,0.21471165354347801,0.10979194934507872
2023-04-24,Electronics,364369.45,364369.45,51369.55,357,1020.6427170868348,0.13924563741146853,573.9285154061625,656,0,353420.82,352939.9,330741.25,273739.41,277785.31,,349754.07,329673.15249999997,301880.54583333334,13328.582439772545,0.030979018157447635,0.10167525217976281,,1399016.28,2,False,True,False,473181.2506603774,0.5064559235899558,-0.16086586361242078,-0.04860267314702309,0.6909773542300102,0.6107314919777025,0.024128686327077747,0.4270597299757129,0.37648969459898557,0.3857909313434038,0.2839080548494633,0.26346796431103936,-0.36952839728850356,-0.3875466396527377,1.230398188445333,1.1264525036377753,-0.32993148218187535,0.2127470287046605,0.16275472460563348,0.22571700465805164,0.18548063904561296
2023-05-01,Electronics,360493.13,360215.5088,50176.0,349,1032.9316045845271,0.13836221135594015,581.4140401146132,631,0,364369.45,353420.82,361914.31,314742.42,229419.96,,358161.12,341001.9075,309095.8908333333,5841.272091575126,-0.010638433051947671,-0.003926841135405756,,1432644.48,2,False,True,False,473181.2506603774,0.4881130686866999,-0.2019972799608795,-0.08748481166464156,0.7125853041820814,0.6334850053712433,-0.04289544235924933,0.47867391516359353,0.5267161778269379,0.42641266092586344,0.3367960757175861,0.24667249435117738,-0.396959298119516,-0.41926719313652666,1.2710879947908458,1.1684322136379723,-0.38645791399937984,0.26024318450160794,0.30080570695340564,0.2636063015273263,0.24018682612832482
2023-05-08,Electronics,372624.1,372624.1,52653.46,369,1009.8214092140921,0.14059279173581335,564.3657452574525,665,0,360493.13,364369.45,352939.9,306233.96,249946.34,,357805.825,346720.74624999997,320018.65499999997,5573.995462841807,0.03365104350254877,0.055772101709101074,,1431223.3,2,False,True,False,473181.2506603774,0.5455171587891036,-0.11662051422282725,0.009720534629404616,0.6719498971901369,0.5816638411272035,0.04825737265415549,0.4604001130232814,0.48346748638163983,0.4246959234957305,0.3634943371903983,0.29923403267076554,-0.34002078731326585,-0.3399658094270543,1.1945676934693026,1.072823354943872,-0.3095819667275737,0.24342735470017857,0.2610622195802807,0.2620050409506474,0.2678029112633076
2023-05-15,Electronics,372911.96,372886.4094,51422.75,361,1032.9971191135735,0.13867834107657637,578.5574792243767,647,0,372624.1,360493.13,353420.82,343653.15,228029.72,,362726.875,355019.51375,330241.8016666667,8005.110695036119,0.000772521154697392,0.05514994843823873,,1450907.5,2,False,True,False,473181.2506603774,0.5468793203785627,-0.1590325165806769,-0.02916160388821385,0.7127005005059986,0.6248020073174018,0.0,0.5175881020309127,0.48578509396697106,0.4484737721301222,0.4022369341235741,0.30048128366723814,-0.3683057221394023,-0.3716863629108432,1.27130492032623,1.152412281510215,-0.3502809976361769,0.2960526092834546,0.2631919905565881,0.2841834655298451,0.30787738788593116
2023-05-22,Electronics,382513.36,382513.36,52437.67,363,1053.7558126721763,0.13871836590246373,579.1438292011019,655,0,372911.96,372624.1,364369.45,330741.25,273739.41,,367599.66000000003,358676.865,342315.32166666666,6175.288222386813,0.025747095909715467,0.04979536566526077,,1470398.6400000001,2,False,True,False,473181.2506603774,0.5923134143305894,-0.12405694196681277,-0.019441069258809233,0.749201185500381,0.6265843168505807,0.021447721179624665,0.5189451356824458,0.5385477736995368,0.47201841080640783,0.41931119067092243,0.3420826027721154,-0.34498020593026907,-0.363756224539896,1.340039150421835,1.1557006016935356,-0.3321925394545755,0.29730137222527575,0.3116783799858674,0.30614436708807896,0.3255386173599281
2023-05-29,Electronics,352348.51,352192.3688,49586.54,353,998.1544192634561,0.14194216632092302,570.337790368272,612,0,382513.36,372911.96,360493.13,361914.31,314742.42,,372135.6375,365148.37875000003,351379.81750000006,9020.095664912615,-0.07885959852487234,-0.022592996432414636,,1488542.55,2,False,True,False,473181.2506603774,0.4495724985319769,-0.22231090291824396,-0.06804374240583232,0.6514354498903305,0.5998168783167616,-0.0938337801608579,0.5642081902986777,0.5198673515187763,0.49393564115440397,0.4495232973197418,0.21138316825207032,-0.41050663070202076,-0.40340691639463216,1.1559370556824755,1.106315291932239,-0.4294180021806832,0.3389531213727772,0.2945119618063779,0.3265873284228931,0.3567893454333876
2023-06-05,Electronics,360814.4,360698.4094,50392.18,357,1010.6845938375351,0.13819252945631075,573.7989635854342,622,0,352348.51,382513.36,372624.1,352939.9,306233.96,,370099.4825,363952.65375,354513.6583333334,12694.947846684587,0.024027035051177092,-0.0316933338450196,,1480397.93,2,False,True,False,473181.2506603774,0.4896333273327274,-0.19454741226684924,-0.04860267314702309,0.6734676627442813,0.6103376973937674,-0.06702412868632708,0.4220046311260106,0.5783278607290941,0.4840972153334591,0.4439410838503413,0.2480645054942216,-0.3919909162824348,-0.3875466396527377,1.1974257890597224,1.1257259616683082,-0.4068074294536814,0.20809525009650365,0.3482343851209755,0.3174106872387847,0.35101522854680317
2023-06-12,Electronics,407934.19,407934.19,57198.15,396,1030.1368434343435,0.13771328768175928,578.119191919192,705,0,360814.4,352348.51,372911.96,353420.82,343653.15,,367147.0575,364936.96625,359062.0283333333,13272.238099106507,0.13059287545064713,0.09391554510614242,,1468588.23,2,False,True,False,473181.2506603774,0.7126054945020753,0.039995912876729926,0.14094775212636695,0.7076711848956528,0.6234697592176149,0.1554959785522788,0.4619146485656562,0.5797150904544405,0.46983149668512314,0.4485363231366313,0.4522269630467464,-0.2355719240920404,-0.23290894141926657,1.2618342450104618,1.1499543143422417,-0.21913967581956656,0.2448210532700349,0.34950918316064933,0.30410455639511563,0.35576844139083164
2023-06-19,Electronics,411474.45,411474.45,56325.92,386,1065.9959844559585,0.1359765432595055,577.9379015544041,711,0,407934.19,360814.4,382513.36,364369.45,330741.25,,375902.61500000005,371751.1375,364418.7816666667,24847.359622791264,0.008678507677917446,0.07571262347542596,,1503610.4600000002,2,False,True,False,473181.2506603774,0.7293581040647019,0.009937636908721728,0.09234507897934387,0.7707234770307075,0.6229186966129237,0.17158176943699732,0.6840474238146181,0.6259853172485009,0.5121371674148891,0.48034811810165284,0.46756633917671014,-0.25561805088340567,-0.2725596332740028,1.3805676538857516,1.148937616483903,-0.2055733321833655,0.44923100108628605,0.39202931759448084,0.34356452360995393,0.3886738513159414
2023-06-26,Electronics,337590.43,337590.43,47475.51,350,964.5440857142856,0.14020359427875803,580.2338571428571,590,0,411474.45,407934.19,352348.51,360493.13,361914.31,,383142.8875,377639.2625,371146.54833333334,30898.44199409916,-0.17955919255739938,-0.04188489402154705,,1532571.55,2,False,True,False,473181.2506603774,0.3797368502648982,-0.29505997405400414,-0.08262454434993925,0.5923373089610338,0.6298976404101252,-0.15281501340482573,0.7007369671870078,0.48061751143801285,0.5471211857802275,0.5078366883703289,0.14743878561461013,-0.4590236216796019,-0.41530212395105304,1.0446496862130545,1.1618136076175343,-0.4791612621800872,0.4645889719485493,0.25844322835995615,0.3761953315826607,0.4171074142111044
2023-07-03,Electronics,362799.93,362799.93,49972.41,354,1024.858559322034,0.1380007939584967,576.6771186440678,637,0,337590.43,411474.45,360814.4,372624.1,352939.9,,379453.3675,374776.42500000005,369119.55833333335,36223.48971014679,0.0746748063918754,0.005502912300617613,,1517813.47,2,False,True,False,473181.2506603774,0.4990289109522586,-0.2090132784983371,-0.06318347509113001,0.6983902065358937,0.6190863345602945,-0.02680965147453083,0.3524318832902031,0.5214155877928748,0.5292939236931604,0.4944716001993832,0.2566674870513181,-0.4016383288263869,-0.39944184720915854,1.2443572880111562,1.1418669964525014,-0.37289157036317877,0.14407335265875904,0.2959347171951293,0.35956722557816123,0.40328286562987015
2023-07-10,Electronics,339234.1,339118.06940000004,47215.5,323,1050.2603715170278,0.140833136470252,602.6775232198142,572,0,362799.93,337590.43,407934.19,372911.96,353420.82,,379949.75,373548.40375,369941.22750000004,35895.05030454969,-0.0649554425217227,-0.16840973785502023,,1519799.0,2,False,True,False,473181.2506603774,0.3875147427812111,-0.3040202853646009,-0.21385176184690158,0.7430550378075942,0.6981189444031093,-0.20107238605898123,0.4712748619545543,0.7484911569586747,0.5316923768585948,0.48873861246185146,0.1545605428763754,-0.46499933155775663,-0.5223589919588407,1.3284653750315212,1.2876803477524335,-0.5198602930886904,0.25343446355237265,0.5046063489669453,0.36180434607859996,0.397352791209155
2023-07-17,Electronics,387588.4,387336.9694,54788.76,375,1033.5690666666667,0.1408400832390379,571.20984,702,0,339234.1,362799.93,411474.45,382513.36,364369.45,,362774.7275,369338.67125,368759.0008333333,34448.38453108905,0.14253962086948224,-0.0580498983594242,,1451098.91,2,False,True,False,473181.2506603774,0.6163286458770614,-0.0430350646573597,0.038882138517618466,0.71370617446182,0.6024676200814578,0.14745308310991956,0.3601804954697875,0.7655520681914056,0.44870498894396815,0.46908557730404166,0.36407193333953464,-0.2909460082554461,-0.31617539431421254,1.2731986991715099,1.1112058496515118,-0.2259228476376671,0.1512037430727896,0.5202845137273675,0.28439912947598983,0.37702413075942587
2023-07-24,Electronics,393515.41,393416.2194,56198.73,383,1027.4553785900782,0.13943165787975306,571.3762402088773,689,0,387588.4,339234.1,337590.43,352348.51,360493.13,,356803.21499999997,369973.05124999996,370693.91333333333,23533.61507585087,0.015292021123439081,0.1656592575802578,,1427212.8599999999,2,False,True,False,473181.2506603774,0.6443754233464514,0.005554490123618258,0.07776427703523693,0.7029562781830637,0.6029734215488024,0.1126005361930295,0.588133015084601,0.4094966635778162,0.41985144745518455,0.4720471651112029,0.389752712637116,-0.2585412097596122,-0.2844548408304236,1.2529556312827388,1.1121390417502244,-0.2553165921827694,0.36096910789490294,0.19308655687608475,0.25748643003075217,0.3800875310149286
2023-07-31,Electronics,375309.29,375122.2994,53057.67,365,1028.2446301369862,0.14127571637230318,598.5110410958904,643,0,393515.41,387588.4,362799.93,360814.4,372624.1,,370784.46,375118.91375,373445.77,24888.058869510416,-0.046265329228148855,0.03448005075414429,,1483137.84,2,False,True,False,473181.2506603774,0.5582235531419107,-0.10269086753671404,-0.009720534629404616,0.7043440448078606,0.6854542200847692,-0.010723860589812333,0.6160742088001999,0.5309840802425602,0.4874069340546599,0.4960705007102597,0.31086852827007666,-0.3307309842678103,-0.35582608616894873,1.2555689266365788,1.2643142220504007,-0.3593252267269777,0.3866810180032967,0.3047277059803486,0.32049777674655194,0.4049367325932939
2023-08-07,Electronics,332199.57,332199.57,46830.67,343,968.5118658892128,0.14049023246677694,562.0009912536443,595,0,375309.29,393515.41,339234.1,407934.19,372911.96,,373911.80000000005,376930.775,373669.5358333333,24330.000467065678,-0.11486451614347193,-0.020736506147229772,,1495647.2000000002,2,False,True,False,473181.2506603774,0.35422714962517654,-0.3172820699177218,-0.1166464155528554,0.5993139856908636,0.5744757729564663,-0.13941018766756033,0.5302466624101241,0.41741769422694996,0.5025178183472965,0.5045291314777309,0.12408105787597629,-0.4738437315131825,-0.44305760824936835,1.0577874260588842,1.059561534140635,-0.4678559758165863,0.3077012084766327,0.200365606740152,0.3345922229162736,0.4136861512637848
2023-08-14,Electronics,378996.53,378960.4594,54116.16,370,1024.314945945946,0.14102548019658678,565.9062432432432,678,0,332199.57,375309.29,387588.4,411474.45,382513.36,,372153.1675,367463.9475,370276.83666666667,27693.819222496324,0.14087001978961022,-0.02216751068917433,,1488612.67,2,False,True,False,473181.2506603774,0.5756716761847664,-0.06621380927297967,0.014580801944106925,0.6974343534836145,0.5863464442736256,0.08310991957104558,0.327018215428385,0.6504425059698261,0.4940203437456315,0.4603334744637944,0.3268447450568234,-0.30640411549765534,-0.33600074024158066,1.2425573266229506,1.0814626502796247,-0.2801882221824714,0.12068731016398744,0.414504309060004,0.32666633346914803,0.3679711511340475
2023-08-21,Electronics,312875.37,312875.37,43946.8,323,968.6543962848297,0.14060582859202017,544.9272755417957,571,0,378996.53,332199.57,393515.41,337590.43,352348.51,,370005.2,363404.2075,369983.7675,26400.587239921042,-0.17446376092150506,-0.20492219097595188,,1480020.8,2,False,True,False,473181.2506603774,0.2627844935179673,-0.4166642974447036,-0.21385176184690158,0.5995646015139571,0.5225773377421007,-0.2037533512064343,0.547629100961081,0.6790054339710201,0.4836416550335493,0.44138067569295397,0.040352413027675726,-0.5401226071191743,-0.5223589919588407,1.0582593592747338,0.9638101122797125,-0.5221213503613906,0.32369679198806184,0.44075227935503003,0.31698577033784126,0.34836679955727073
2023-08-28,Electronics,416062.79,416062.79,57069.84,397,1048.017103274559,0.13903051084950419,584.7725944584383,727,0,312875.37,378996.53,375309.29,362799.93,360814.4,,349845.19,360314.82499999995,366694.3391666667,32538.984355295204,0.3298035892055038,0.10858644079926716,,1399380.76,2,False,True,False,473181.2506603774,0.7510702575677163,0.035574169312010455,0.14580801944106925,0.7391106264097815,0.6436938970951448,0.21447721179624665,0.23591980061231738,0.591268093433194,0.38623121087065215,0.426957967625773,0.4874468770671919,-0.23852082349770193,-0.22894387223379295,1.3210376766020067,1.1872673845665398,-0.1693964158201626,0.03685716759351323,0.36012584259388364,0.22612766865204814,0.33344827258629645
2023-09-04,Electronics,375903.18,375688.2388,54124.3,384,978.91453125,0.14613523534664405,563.7087760416667,677,0,416062.79,312875.37,332199.57,339234.1,407934.19,,360033.565,366972.6825,371298.37166666664,46538.495638950844,-0.09652295510492537,0.1315582979231429,,1440134.26,2,False,True,False,473181.2506603774,0.5610338572701806,-0.0659332933925587,0.08262454434993925,0.6176053300071204,0.5796668725200929,0.08042895442359249,0.7223673840030805,0.3835175027455387,0.43546006214841226,0.45804001559988755,0.31344175794524864,-0.30621703700679664,-0.28048977164495,1.092231751396478,1.0691389936957405,-0.28244927945517156,0.48449360946843667,0.16921294553670038,0.2720451266177432,0.36559884852911084
